id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,business_hours,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,attributes.business_temp_closed,attributes.menu_url,attributes.open24_hours,attributes.waitlist_reservation,station
m5A_lnDfWwM76mfPssFa8g,brain-freeze-sno-and-whips-bentonville,Brain Freeze Sno & Whips,https://s3-media0.fl.yelpcdn.com/bphoto/MLioWTOW7t1NmicgFtWfzA/o.jpg,False,https://www.yelp.com/biz/brain-freeze-sno-and-whips-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,12,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.2,[],,+14793190509,(479) 319-0509,834.8020642943712,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.3654876035336,-94.2105253193676,604 SW A St,,,Bentonville,72712,US,AR,"['604 SW A St', 'Bentonville, AR 72712']",,https://brainfreezenwa.com/menus-and-ingredients/,,,0
sRM8JPXzFL5wHgrzFSdhdw,las-palmas-bentonville,Las Palmas,https://s3-media0.fl.yelpcdn.com/bphoto/_J-DO2ZSkFkrQlzOAoK9NQ/o.jpg,False,https://www.yelp.com/biz/las-palmas-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,84,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.9,[],$$,,,973.6168448857409,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.37569,-94.222389,301 N Walton Blvd,,,Bentonville,72712,US,AR,"['301 N Walton Blvd', 'Bentonville, AR 72712']",,,,,0
NGGaG7MPCCEFsVWl7zkiSg,hardwater-cocktail-room-bentonville,Hardwater Cocktail Room,https://s3-media0.fl.yelpcdn.com/bphoto/dM8ox8qhF7LH8pyED9Cr7Q/o.jpg,False,https://www.yelp.com/biz/hardwater-cocktail-room-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,9,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,[],,+14794488822,(479) 448-8822,1393.4997186639062,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.36875,-94.20421,321 SE D St,Unit 101,,Bentonville,72712,US,AR,"['321 SE D St', 'Unit 101', 'Bentonville, AR 72712']",,https://barhardwater.com/menu/,,,0
vkFktHeo9DlIbSl3H667aw,wok-n-roll-hibachi-bentonville,Wok N Roll Hibachi,https://s3-media0.fl.yelpcdn.com/bphoto/PeSdxdPM6Sv_7eZNurcQsw/o.jpg,False,https://www.yelp.com/biz/wok-n-roll-hibachi-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,15,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.2,[],,+14794183438,(479) 418-3438,1195.8568441696905,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.356553502004665,-94.22139982883422,901 SW 14th St,Ste 2,,Bentonville,72712,US,AR,"['901 SW 14th St', 'Ste 2', 'Bentonville, AR 72712']",,https://www.woknrollhibachi.com/menu,,,0
ew63BCoZbaxOe_zrwYgKHA,chick-fil-a-bentonville,Chick-fil-A,https://s3-media0.fl.yelpcdn.com/bphoto/Xh2RWz4tPFFtVGxWey02LA/o.jpg,False,https://www.yelp.com/biz/chick-fil-a-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,73,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'salad', 'title': 'Salad'}]",2.9,['delivery'],$,+14792733100,(479) 273-3100,421.47264777733125,"[{'open': [{'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.3708509,-94.220909,209 S Walton Blvd,,,Bentonville,72712,US,AR,"['209 S Walton Blvd', 'Bentonville, AR 72712']",,https://www.chick-fil-a.com/menu,,,0
GG50dT9qzjOVY7cPF9CnyA,brothers-meethouse-bentonville,Brothers Meethouse,https://s3-media0.fl.yelpcdn.com/bphoto/-0B_xtEZ7UaBj706ukBB4A/o.jpg,False,https://www.yelp.com/biz/brothers-meethouse-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,17,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.9,[],,+14795537199,(479) 553-7199,1460.8306888530176,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.36794025843348,-94.2033099,405 SE 5th St,,,Bentonville,72712,US,AR,"['405 SE 5th St', 'Bentonville, AR 72712']",,https://static1.squarespace.com/static/66fc5eac7d613e0508033886/t/67338c5f9d2c49764ef877d3/1731431521505/Brothers-MENU-digital.png,,,0
abN69kKRGfG4-SyMJhWd7w,tavola-trattoria-bentonville,Tavola Trattoria,https://s3-media0.fl.yelpcdn.com/bphoto/pezUvdq-EnIMkq2-2SWz4Q/o.jpg,False,https://www.yelp.com/biz/tavola-trattoria-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,633,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'greek', 'title': 'Greek'}]",4.1,['delivery'],$$,+14797154738,(479) 715-4738,1440.6300990267869,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.3717094721,-94.208267792595,108 SE A St,,,Bentonville,72712,US,AR,"['108 SE A St', 'Bentonville, AR 72712']",,,,,1
IoBL7iqyay0KYeVZtNJL1A,bentonville-taco-and-tamale-bentonville,Bentonville Taco & Tamale,https://s3-media0.fl.yelpcdn.com/bphoto/olyT5Fs_za8FV82nuIHNsA/o.jpg,False,https://www.yelp.com/biz/bentonville-taco-and-tamale-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,267,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'catering', 'title': 'Caterers'}]",4.0,['restaurant_reservation'],$$,+14794484480,(479) 448-4480,1354.3016300830602,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.37226785687345,-94.20901453491886,101 W Central Ave,,,Bentonville,72712,US,AR,"['101 W Central Ave', 'Bentonville, AR 72712']",,,,True,1
hgOJKwMkQncCiVan9e5vSQ,pedalers-pub-bentonville,Pedaler's Pub,https://s3-media0.fl.yelpcdn.com/bphoto/_AY8UCfMMV_exOP8q1VFHA/o.jpg,False,https://www.yelp.com/biz/pedalers-pub-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,429,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,['delivery'],$$,+14792683285,(479) 268-3285,1655.2186353159466,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.36664413151773,-94.2097411526476,500 S Main St,,,Bentonville,72712,US,AR,"['500 S Main St', 'Bentonville, AR 72712']",,http://pedalerspub.com/menu.html,,,1
7l7KYKb1sa9wzksdXaH5pA,the-preachers-son-bentonville,The Preacher's Son,https://s3-media0.fl.yelpcdn.com/bphoto/vWtv7XiiYgxyXELATmrg8w/o.jpg,False,https://www.yelp.com/biz/the-preachers-son-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,444,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'New American'}]",4.2,['delivery'],$$$,+14794456065,(479) 445-6065,1194.2944019276001,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",36.37318,-94.2104899,201 NW A St,,,Bentonville,72712,US,AR,"['201 NW A St', 'Bentonville, AR 72712']",,https://www.thepreachersson.com/menu/,,,1
3PhahIvrm74_UIO1b-F9AA,tusk-and-trotter-american-brasserie-bentonville,Tusk & Trotter American Brasserie,https://s3-media0.fl.yelpcdn.com/bphoto/T58RAFdoUOMNUB10YPIzDw/o.jpg,False,https://www.yelp.com/biz/tusk-and-trotter-american-brasserie-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,775,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.1,['delivery'],$$,+14792684494,(479) 268-4494,1447.9585116774756,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.37158,-94.20831,110 SE A St,,,Bentonville,72712,US,AR,"['110 SE A St', 'Bentonville, AR 72712']",,http://www.tuskandtrotter.com/#menu,,,1
pkA5KP0lBEfoSiGiJYFPmQ,table-mesa-bentonville,Table Mesa,https://s3-media0.fl.yelpcdn.com/bphoto/J2jOV4WQxm47j8zB_Wuk5w/o.jpg,False,https://www.yelp.com/biz/table-mesa-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,711,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],$$,+14797156706,(479) 715-6706,1401.52730190198,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1600', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.372246628522,-94.208452655592,110 E Central Ave,,,Bentonville,72712,US,AR,"['110 E Central Ave', 'Bentonville, AR 72712']",,http://www.tablemesabistro.com/menu/TABLE_MESA_MENU.pdf,,,1
01HWyvyXEXcwr1fgtdNpTw,the-hive-bentonville,The Hive,https://s3-media0.fl.yelpcdn.com/bphoto/pWQ0eHTaJXTu-mO5nV8_Hg/o.jpg,False,https://www.yelp.com/biz/the-hive-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,428,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,['delivery'],$$,+14792866575,(479) 286-6575,1403.5491934424583,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1930', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.374038588007934,-94.20769090268897,200 NE A Street,,,Bentonville,72712,US,AR,"['200 NE A Street', 'Bentonville, AR 72712']",,https://app.misebox.io/guests/21c-bentonville,,,1
9tBjGtGAW946W2wqAXjXCQ,crepes-paulette-bentonville-9,Crepes Paulette,https://s3-media0.fl.yelpcdn.com/bphoto/eTmeSPFfCwr_QPW9BaMasw/o.jpg,False,https://www.yelp.com/biz/crepes-paulette-bentonville-9?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,375,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'french', 'title': 'French'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.6,"['pickup', 'delivery']",$,+14792501110,(479) 250-1110,1839.2259518338549,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.36458442016396,-94.20946924896182,100 SW 8th St,Ste 4,,Bentonville,72712,US,AR,"['100 SW 8th St', 'Ste 4', 'Bentonville, AR 72712']",,https://drive.google.com/file/d/1P2bJWeU6tB37jtXAyZfYggg_SwofbNGK/view,,,1
kTLcEmu3T0uJNo9YFfKVpA,wright-s-barbecue-bentonville,Wright’s Barbecue,https://s3-media0.fl.yelpcdn.com/bphoto/P1Ht3YbnzDVyiaWfbP3FLw/o.jpg,False,https://www.yelp.com/biz/wright-s-barbecue-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,233,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'catering', 'title': 'Caterers'}]",4.6,"['pickup', 'delivery']",$$,+14793672619,(479) 367-2619,1431.0858376715141,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.37493,-94.207144,208 NE 3rd St,,,Bentonville,72712,US,AR,"['208 NE 3rd St', 'Bentonville, AR 72712']",,,,,1
72HO4so59A40oSOTYRDtAA,azul-tequila-bentonville-4,Azul Tequila,https://s3-media0.fl.yelpcdn.com/bphoto/wWk6ekdtDcDs1ctegIvOzQ/o.jpg,False,https://www.yelp.com/biz/azul-tequila-bentonville-4?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,107,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.1,[],,+14795537184,(479) 553-7184,1335.3637229934618,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.37276,-94.20909,111 N Main St,,,Bentonville,72712,US,AR,"['111 N Main St', 'Bentonville, AR 72712']",,https://azultequilabistro.com/menu/,,,1
Kc81NdImf0Gn3QxjWEMURg,aoi-sushi-bentonville,Aoi Sushi,https://s3-media0.fl.yelpcdn.com/bphoto/fwX2Of-JID9zLir8WPj2OA/o.jpg,False,https://www.yelp.com/biz/aoi-sushi-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,89,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.2,['delivery'],,+14793672825,(479) 367-2825,1351.4912689342646,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",36.3741904307957,-94.2082431882931,211 NE A St,,,Bentonville,72712,US,AR,"['211 NE A St', 'Bentonville, AR 72712']",,https://mcusercontent.com/6f3fc46ca36d9431cb74a8607/images/c43cdd15-bb66-458f-b44e-5fcf4aabde9b.jpg,,,1
TnkVM6RSMPg9dg2qHz77Dg,callisto-bentonville,Callisto,https://s3-media0.fl.yelpcdn.com/bphoto/3JWzK2TS3rKRknUVD-n21A/o.jpg,False,https://www.yelp.com/biz/callisto-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,24,"[{'alias': 'tikibars', 'title': 'Tiki Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.6,[],,+14798024540,(479) 802-4540,1584.96603210379,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.367326,-94.209962,407 SW A St,,,Bentonville,72712,US,AR,"['407 SW A St', 'Bentonville, AR 72712']",,https://www.callisto.bar/menu,,,1
M-chor0FBAZl10ZvH87tgw,pho-85-noodle-house-bentonville-2,Pho 85 Noodle House,https://s3-media0.fl.yelpcdn.com/bphoto/mgl0YzXP3gYEeovHuEVZGQ/o.jpg,False,https://www.yelp.com/biz/pho-85-noodle-house-bentonville-2?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,108,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['pickup', 'delivery']",,+14795537373,(479) 553-7373,998.7089674214762,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1630', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",36.38591,-94.22072,1140 N Walton Blvd,Ste 3,,Bentonville,72712,US,AR,"['1140 N Walton Blvd', 'Ste 3', 'Bentonville, AR 72712']",,https://www.pho85noodlehouse.com/menu,,,1
ueSxcS633dlpjqsdGJQfhw,oven-and-tap-bentonville,Oven & Tap,https://s3-media0.fl.yelpcdn.com/bphoto/J-Mty7a4Xe7z4xm46MvH5A/o.jpg,False,https://www.yelp.com/biz/oven-and-tap-bentonville?adjust_creative=801gSx8JkE4veFRsat6pHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=801gSx8JkE4veFRsat6pHA,292,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.8,"['pickup', 'delivery']",$$,+14792685884,(479) 268-5884,1462.9927495656925,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",36.3709258932401,-94.2084700986743,215 S Main St,,,Bentonville,72714,US,AR,"['215 S Main St', 'Bentonville, AR 72714']",,,,,1
